RespondentID,Age,How important would you say feeling productive is to your happiness?,How productive do you currently feel overall?,In what city do you live?,In what state or U.S. state or territory do you live (if applicable)?,What country do you live in?,What is the biggest challenge you face to being productive?,When are you most productive?,Which of the following best describes the principal industry of your organization?,Date
5046368569,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Manufacturing,2015-01-01
5095248803,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Manufacturing,2015-01-01
5095554405,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Education,2015-01-01
5082445496,34-37,Moderately important to my overall happiness,Moderately productive,,,Canada,Distractions (e.g. Social Media),Early Morning,Nonprofit,2015-01-01
5050240156,34-37,Moderately important to my overall happiness,Moderately productive,,,Zimbabwe,Other (please specify),Late Night,Entertainment & Leisure,2015-01-01
5046444141,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Education,2015-01-01
5097831090,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Entertainment & Leisure,2015-01-01
5082164078,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Afternoon,Nonprofit,2015-01-01
5055727137,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Finance & Financial Services,2015-01-01
5050742767,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Food & Beverages,2015-01-01
5054007116,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Nonprofit,2015-01-01
5050909996,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Advertising & Marketing,2015-01-01
5046690842,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Healthcare & Pharmaceuticals,2015-01-01
5095538111,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Government,2015-01-01
5047226095,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5047146251,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Healthcare & Pharmaceuticals,2016-01-01
5048577618,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Education,2016-01-01
5051937158,34-37,Moderately important to my overall happiness,Moderately productive,,,Trinidad and Tobago,Time Management,Mid-Morning,Advertising & Marketing,2016-01-01
5082505863,34-37,Moderately important to my overall happiness,Moderately productive,,,Trinidad and Tobago,Constantly being interrupted by colleagues,Evening,"Utilities, Energy, and Extraction",2016-01-01
5047094029,34-37,Moderately important to my overall happiness,Moderately productive,,,Canada,Distractions (e.g. Social Media),Evening,Advertising & Marketing,2016-01-01
5047177980,34-37,Moderately important to my overall happiness,Moderately productive,,,Denmark,Distractions (e.g. Social Media),Mid-Morning,Education,2016-01-01
5062167067,34-37,Moderately important to my overall happiness,Moderately productive,,,Canada,Constantly being interrupted by colleagues,Early Morning,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5048366011,34-37,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Nonprofit,2016-01-01
5089310791,34-37,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Early Morning,Business Support & Logistics,2016-01-01
5095154806,34-37,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Mid-Morning,Entertainment & Leisure,2016-01-01
5082449508,34-37,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Government,2016-01-01
5073350525,34-37,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Education,2016-01-01
5082269605,34-37,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Constantly being interrupted by colleagues,Evening,Real Estate,2016-01-01
5047454305,34-37,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Other (please specify),Mid-Morning,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5082404320,34-37,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Nonprofit,2016-01-01
5082504831,34-37,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Time Management,Mid-Morning,"Utilities, Energy, and Extraction",2016-01-01
5046718753,34-37,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Nonprofit,2016-01-01
5093502925,34-37,Moderately important to my overall happiness,Very unproductive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Advertising & Marketing,2016-01-01
5046992468,34-37,Moderately important to my overall happiness,Very unproductive,,,United States of America,Time Management,Afternoon,I am currently not employed,2016-01-01
5089092628,34-37,Moderately important to my overall happiness,Very unproductive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,"Utilities, Energy, and Extraction",2016-01-01
5095009546,34-37,Moderately important to my overall happiness,Very unproductive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Advertising & Marketing,2016-01-01
5046464393,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Afternoon,Entertainment & Leisure,2016-01-01
5048387964,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Government,2016-01-01
5089103776,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,"Utilities, Energy, and Extraction",2016-01-01
5047648497,34-37,Very important to my overall happiness,Moderately productive,,,Spain,Time Management,Early Morning,Finance & Financial Services,2016-01-01
5046736457,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Lunchtime,Insurance,2017-01-01
5082763563,34-37,Very important to my overall happiness,Moderately productive,,,Belgium,Distractions (e.g. Social Media),Evening,"Telecommunications, Technology, Internet & Electronics",2017-01-01
5047085780,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Healthcare & Pharmaceuticals,2017-01-01
5082374254,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Evening,Advertising & Marketing,2017-01-01
5074749978,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Airlines & Aerospace (including Defense),2017-01-01
5097101628,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Advertising & Marketing,2017-01-01
5094370798,34-37,Very important to my overall happiness,Moderately productive,,,United Arab Emirates,Time Management,Early Morning,"Telecommunications, Technology, Internet & Electronics",2017-01-01
5046801827,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Business Support & Logistics,2017-01-01
5062240909,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Afternoon,Education,2017-01-01
5048389578,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Manufacturing,2017-01-01
5049402185,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Retail & Consumer Durables,2017-01-01
5046562685,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Insurance,2017-01-01
5047105489,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Entertainment & Leisure,2017-01-01
5081929594,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Advertising & Marketing,2017-01-01
5070433325,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Finance & Financial Services,2017-01-01
5054793237,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Finance & Financial Services,2017-01-01
5064667005,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Evening,Finance & Financial Services,2017-01-01
5047675377,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Evening,Government,2017-01-01
5069839972,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Business Support & Logistics,2017-01-01
5046398166,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Government,2017-01-01
5046687441,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Advertising & Marketing,2017-01-01
5064536316,34-37,Very important to my overall happiness,Moderately productive,,,Canada,Time Management,Early Morning,Entertainment & Leisure,2017-01-01
5047870076,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Healthcare & Pharmaceuticals,2017-01-01
5082900912,34-37,Very important to my overall happiness,Moderately productive,,,Spain,Other (please specify),Early Morning,Advertising & Marketing,2017-01-01
5094961676,34-37,Very important to my overall happiness,Moderately productive,,,South Africa,Constantly being interrupted by colleagues,Early Morning,Real Estate,2017-01-01
5048343404,34-37,Very important to my overall happiness,Moderately productive,,,United States of America,Not having the right technology,Early Morning,Finance & Financial Services,2017-01-01
5095057935,34-37,Very important to my overall happiness,Moderately unproductive,,,Bahrain,Distractions (e.g. Social Media),Mid-Morning,Advertising & Marketing,2017-01-01
5084523815,34-37,Very important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Mid-Morning,"Utilities, Energy, and Extraction",2017-01-01
5073766657,34-37,Very important to my overall happiness,Moderately unproductive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Education,2017-01-01
5090961483,34-37,Very important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Evening,Real Estate,2013-01-01
5089720177,34-37,Very important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Mid-Morning,Advertising & Marketing,2013-01-01
5082572280,34-37,Very important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Mid-Morning,Entertainment & Leisure,2013-01-01
5046790039,34-37,Very important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Mid-Morning,Education,2013-01-01
5089112238,34-37,Very important to my overall happiness,Moderately unproductive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Advertising & Marketing,2013-01-01
5059721361,34-37,Very important to my overall happiness,Moderately unproductive,,,Mexico,Other (please specify),Afternoon,Finance & Financial Services,2013-01-01
5095789893,34-37,Very important to my overall happiness,Moderately unproductive,,,Kenya,Distractions (e.g. Social Media),Late Night,Healthcare & Pharmaceuticals,2013-01-01
5062076360,34-37,Very important to my overall happiness,Moderately unproductive,,,Bahrain,Distractions (e.g. Social Media),Mid-Morning,Advertising & Marketing,2013-01-01
5073072764,34-37,Very important to my overall happiness,Moderately unproductive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Nonprofit,2013-01-01
5095872293,34-37,Very important to my overall happiness,Neither unproductive nor productive,,,Costa Rica,Constantly being interrupted by colleagues,Afternoon,Manufacturing,2013-01-01
5089113702,34-37,Very important to my overall happiness,Neither unproductive nor productive,,,United States of America,Time Management,Afternoon,Retail & Consumer Durables,2013-01-01
5046401571,34-37,Very important to my overall happiness,Neither unproductive nor productive,,,United States of America,Other (please specify),Afternoon,Government,2013-01-01
5046577243,34-37,Very important to my overall happiness,Neither unproductive nor productive,,,South Africa,Time Management,Early Morning,Healthcare & Pharmaceuticals,2013-01-01
5089103997,34-37,Very important to my overall happiness,Neither unproductive nor productive,,,Mexico,Distractions (e.g. Social Media),Late Night,"Telecommunications, Technology, Internet & Electronics",2013-01-01
5047276373,34-37,Very important to my overall happiness,Neither unproductive nor productive,,,United States of America,Time Management,Afternoon,Nonprofit,2013-01-01
5048302246,34-37,Very important to my overall happiness,Very productive,,,South Africa,Constantly being interrupted by colleagues,Mid-Morning,Business Support & Logistics,2013-01-01
5046676705,34-37,Very important to my overall happiness,Very productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Education,2013-01-01
5059265134,34-37,Very important to my overall happiness,Very productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Nonprofit,2013-01-01
5060682797,34-37,Very important to my overall happiness,Very productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Nonprofit,2013-01-01
5070823504,34-37,Very important to my overall happiness,Very productive,,,United States of America,Time Management,Evening,Advertising & Marketing,2013-01-01
5081935267,34-37,Very important to my overall happiness,Very productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Retail & Consumer Durables,2013-01-01
5063064684,34-37,Very important to my overall happiness,Very productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Nonprofit,2013-01-01
5086822633,34-37,Very important to my overall happiness,Very unproductive,,,United States of America,Time Management,Evening,Retail & Consumer Durables,2013-01-01
5082565907,34-37,Very important to my overall happiness,Very unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Insurance,2013-01-01
5090859683,34-37,Very important to my overall happiness,Very unproductive,,,Trinidad and Tobago,Not having the right technology,Early Morning,Business Support & Logistics,2014-01-01
5082432222,34-37,Very important to my overall happiness,Very unproductive,,,United States of America,Time Management,Afternoon,Healthcare & Pharmaceuticals,2014-01-01
5073104170,34-37,Very important to my overall happiness,Very unproductive,,,United States of America,Other (please specify),Early Morning,Healthcare & Pharmaceuticals,2014-01-01
5095519016,34-37,Very important to my overall happiness,Very unproductive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Education,2014-01-01
5089119158,34-37,Very important to my overall happiness,Very unproductive,,,United States of America,Time Management,Early Morning,Government,2014-01-01
5087668244,34-37,Moderately unimportant to my overall happiness,Moderately unproductive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Healthcare & Pharmaceuticals,2014-01-01
5082665795,34-37,Moderately unimportant to my overall happiness,Very unproductive,,,Colombia,Time Management,Late Night,I am currently not employed,2014-01-01
5046611651,34-37,Moderately unimportant to my overall happiness,Very unproductive,,,United States of America,Time Management,Late Night,Student,2014-01-01
5046386947,34-37,Neither important nor unimportant to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,Nonprofit,2014-01-01
5098960371,34-37,Neither important nor unimportant to my overall happiness,Neither unproductive nor productive,,,India,Distractions (e.g. Social Media),Late Night,"Telecommunications, Technology, Internet & Electronics",2014-01-01
5047123757,34-37,Very unimportant to my overall happiness,Moderately unproductive,,,United States of America,Other (please specify),Mid-Morning,"Construction, Machinery, and Homes",2014-01-01
5082309564,34-37,Very unimportant to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Mid-Morning,"Telecommunications, Technology, Internet & Electronics",2014-01-01
5046386294,34-37,Very unimportant to my overall happiness,Neither unproductive nor productive,,,Germany,Time Management,Early Morning,Finance & Financial Services,2014-01-01
5095030460,34-37,Very unimportant to my overall happiness,Very unproductive,,,Bulgaria,Other (please specify),Late Night,Student,2014-01-01
5073573532,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Healthcare & Pharmaceuticals,2014-01-01
5082637998,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Education,2014-01-01
5046577011,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,I am currently not employed,2014-01-01
5081908410,38-44,Moderately important to my overall happiness,Moderately productive,,,Germany,Time Management,Evening,Real Estate,2014-01-01
5093484522,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Early Morning,Education,2014-01-01
5047359773,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Advertising & Marketing,2014-01-01
5082120346,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,Education,2014-01-01
5049059597,38-44,Moderately important to my overall happiness,Moderately productive,,,United Kingdom of Great Britain and Northern Ireland,Other (please specify),Early Morning,Advertising & Marketing,2014-01-01
5068450066,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Early Morning,Retail & Consumer Durables,2015-01-01
5095912632,38-44,Moderately important to my overall happiness,Moderately productive,,,Italy,Other (please specify),Early Morning,"Telecommunications, Technology, Internet & Electronics",2015-01-01
5089243658,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Manufacturing,2015-01-01
5082452314,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Education,2015-01-01
5095231509,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Nonprofit,2015-01-01
5059446440,38-44,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Finance & Financial Services,2015-01-01
5094942474,38-44,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,"Construction, Machinery, and Homes",2015-01-01
5048714094,38-44,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Education,2015-01-01
5059816174,38-44,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Business Support & Logistics,2015-01-01
5089143425,38-44,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Other (please specify),Afternoon,Advertising & Marketing,2015-01-01
5082553619,38-44,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Time Management,Mid-Morning,Education,2015-01-01
5093137858,38-44,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Other (please specify),Early Morning,Education,2015-01-01
5070074074,38-44,Moderately important to my overall happiness,Moderately unproductive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Healthcare & Pharmaceuticals,2015-01-01
5047951383,38-44,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Other (please specify),Early Morning,"Utilities, Energy, and Extraction",2015-01-01
5083905378,38-44,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Not having the right technology,Afternoon,Government,2015-01-01
5089098183,38-44,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Distractions (e.g. Social Media),Evening,"Telecommunications, Technology, Internet & Electronics",2015-01-01
5059428230,38-44,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,"Telecommunications, Technology, Internet & Electronics",2015-01-01
5048141032,38-44,Moderately important to my overall happiness,Neither unproductive nor productive,,,United States of America,Time Management,Early Morning,Entertainment & Leisure,2015-01-01
5045918468,38-44,Moderately important to my overall happiness,Very productive,,,United States of America,Time Management,Afternoon,"Telecommunications, Technology, Internet & Electronics",2015-01-01
5046455386,38-44,Moderately important to my overall happiness,Very productive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Insurance,2015-01-01
5095178718,38-44,Moderately important to my overall happiness,Very productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Business Support & Logistics,2015-01-01
5049138927,38-44,Moderately important to my overall happiness,Very productive,,,Sweden,Time Management,Early Morning,Entertainment & Leisure,2015-01-01
5047088968,38-44,Moderately important to my overall happiness,Very productive,,,United States of America,Other (please specify),,Business Support & Logistics,2015-01-01
5066856239,38-44,Moderately important to my overall happiness,Very productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Healthcare & Pharmaceuticals,2016-01-01
5091107937,38-44,Moderately important to my overall happiness,Very unproductive,,,United States of America,Distractions (e.g. Social Media),Late Night,Government,2016-01-01
5092533755,38-44,Moderately important to my overall happiness,Very unproductive,,,United States of America,Time Management,Early Morning,Advertising & Marketing,2016-01-01
5094977476,38-44,Moderately important to my overall happiness,Very unproductive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5096468452,38-44,Very important to my overall happiness,Moderately productive,,,Australia,Constantly being interrupted by colleagues,Early Morning,Government,2016-01-01
5054609116,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Evening,Retail & Consumer Durables,2016-01-01
5082595431,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Healthcare & Pharmaceuticals,2016-01-01
5094968337,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Late Night,Advertising & Marketing,2016-01-01
5084773730,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Manufacturing,2016-01-01
5082352017,38-44,Very important to my overall happiness,Moderately productive,,,Brazil,Time Management,Mid-Morning,"Utilities, Energy, and Extraction",2016-01-01
5048283600,38-44,Very important to my overall happiness,Moderately productive,,,Mexico,Time Management,Mid-Morning,Manufacturing,2016-01-01
5061497138,38-44,Very important to my overall happiness,Moderately productive,,,Mexico,Distractions (e.g. Social Media),Afternoon,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5050497777,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Business Support & Logistics,2016-01-01
5046993632,38-44,Very important to my overall happiness,Moderately productive,,,Nigeria,Distractions (e.g. Social Media),Evening,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5082457400,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Education,2016-01-01
5095956246,38-44,Very important to my overall happiness,Moderately productive,,,United Kingdom of Great Britain and Northern Ireland,Other (please specify),Early Morning,"Construction, Machinery, and Homes",2016-01-01
5099000502,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Mid-Morning,Healthcare & Pharmaceuticals,2016-01-01
5082277598,38-44,Very important to my overall happiness,Moderately productive,,,Mexico,Distractions (e.g. Social Media),Early Morning,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5095193893,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Retail & Consumer Durables,2016-01-01
5082669199,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Entertainment & Leisure,2016-01-01
5098908289,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Distractions (e.g. Social Media),Early Morning,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5047233646,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Mid-Morning,Retail & Consumer Durables,2016-01-01
5046520087,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Afternoon,Education,2016-01-01
5096225673,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Early Morning,Government,2016-01-01
5048462560,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Late Night,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5052073786,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,"Telecommunications, Technology, Internet & Electronics",2016-01-01
5048841922,38-44,Very important to my overall happiness,Moderately productive,,,United Kingdom of Great Britain and Northern Ireland,Other (please specify),Early Morning,Education,2017-01-01
5047305007,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Evening,Healthcare & Pharmaceuticals,2017-01-01
5083589173,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Manufacturing,2017-01-01
5084682405,38-44,Very important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,"Telecommunications, Technology, Internet & Electronics",2017-01-01
5081935841,38-44,Very important to my overall happiness,Moderately unproductive,,,United States of America,Other (please specify),Early Morning,Advertising & Marketing,2017-01-01
5046370190,38-44,Very important to my overall happiness,Moderately unproductive,,,United States of America,Distractions (e.g. Social Media),Evening,Nonprofit,2017-01-01
5095357750,38-44,Very important to my overall happiness,Moderately unproductive,,,Portugal,Time Management,Early Morning,Government,2017-01-01
5091839406,38-44,Very important to my overall happiness,Neither unproductive nor productive,,,Indonesia,Time Management,Early Morning,Food & Beverages,2017-01-01
5081927181,38-44,Very important to my overall happiness,Neither unproductive nor productive,,,Ireland,Distractions (e.g. Social Media),Mid-Morning,Education,2017-01-01
5091372469,38-44,Very important to my overall happiness,Neither unproductive nor productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Education,2017-01-01
5097334490,38-44,Very important to my overall happiness,Neither unproductive nor productive,,,United States of America,Time Management,Early Morning,Advertising & Marketing,2017-01-01
5095955258,38-44,Very important to my overall happiness,Neither unproductive nor productive,,,United States of America,Constantly being interrupted by colleagues,Early Morning,Entertainment & Leisure,2017-01-01
5095216880,38-44,Very important to my overall happiness,Neither unproductive nor productive,,,United States of America,Not having the right technology,Mid-Morning,Agriculture,2017-01-01
5081928288,38-44,Very important to my overall happiness,Very productive,,,United States of America,Other (please specify),Late Night,Business Support & Logistics,2017-01-01
5059640209,38-44,Very important to my overall happiness,Very productive,,,United States of America,Other (please specify),Mid-Morning,Manufacturing,2017-01-01
5048981367,38-44,Very important to my overall happiness,Very productive,,,United States of America,Other (please specify),Early Morning,Nonprofit,2017-01-01
5052369673,38-44,Very important to my overall happiness,Very productive,,,Nigeria,Time Management,Early Morning,"Construction, Machinery, and Homes",2017-01-01
5046492629,38-44,Very important to my overall happiness,Very productive,,,United States of America,Not having the right technology,Early Morning,Insurance,2017-01-01
5064860875,38-44,Very important to my overall happiness,Very productive,,,United States of America,Time Management,Afternoon,Education,2017-01-01
5094975482,38-44,Very important to my overall happiness,Very productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,Healthcare & Pharmaceuticals,2017-01-01
5082557688,38-44,Very important to my overall happiness,Very productive,,,United States of America,Other (please specify),Early Morning,Retail & Consumer Durables,2017-01-01
5089463532,38-44,Very important to my overall happiness,Very unproductive,,,United States of America,Constantly being interrupted by colleagues,Afternoon,"Telecommunications, Technology, Internet & Electronics",2017-01-01
5089114109,38-44,Very important to my overall happiness,Very unproductive,,,United States of America,Other (please specify),Early Morning,Advertising & Marketing,2017-01-01
5091829377,38-44,Very important to my overall happiness,Very unproductive,,,United States of America,Distractions (e.g. Social Media),Late Night,I am currently not employed,2017-01-01
5047132388,38-44,Very important to my overall happiness,Very unproductive,,,United States of America,Not having the right technology,Afternoon,I am currently not employed,2017-01-01
5081905187,38-44,Very important to my overall happiness,Very unproductive,,,United States of America,Distractions (e.g. Social Media),Mid-Morning,Retail & Consumer Durables,2017-01-01
5046379585,38-44,Neither important nor unimportant to my overall happiness,Moderately productive,,,United States of America,Other (please specify),Afternoon,"Construction, Machinery, and Homes",2017-01-01
5046281366,38-44,Neither important nor unimportant to my overall happiness,Neither unproductive nor productive,,,United States of America,Constantly being interrupted by colleagues,Mid-Morning,"Telecommunications, Technology, Internet & Electronics",2017-01-01
5095012557,38-44,Very unimportant to my overall happiness,Moderately unproductive,,,New Zealand,Constantly being interrupted by colleagues,Early Morning,Business Support & Logistics,2017-01-01
5095127829,38-44,Very unimportant to my overall happiness,Very unproductive,,,United States of America,Other (please specify),Late Night,Healthcare & Pharmaceuticals,2013-01-01
5062364902,38-44,Very unimportant to my overall happiness,Very unproductive,,,United States of America,Time Management,Evening,Finance & Financial Services,2013-01-01
5082368414,45-54,Moderately important to my overall happiness,Moderately productive,,,United States of America,Time Management,Early Morning,Food & Beverages,2013-01-01
5048000576,45-54,Moderately important to my overall happiness,Moderately productive,,,United States of America,Constantly being interrupted by colleagues,Evening,Healthcare & Pharmaceuticals,2013-01-01
